Animal_ID,Found_Address
A674384,Trumpet And Jacqulien in Travis (TX)
A727842,9502 Chisholm Trl in Austin (TX)
A675193,2000 Burton Dr in Austin (TX)
A705438,1881 Grove Blvd in Austin (TX)
A700119,5502 Sapote Ct in Austin (TX)
A667657,5501S Ih 35 in Austin (TX)
A733186,Hamilton Point Cir in Travis (TX)
A667537,Montopolis And Hogan in Austin (TX)
A684584,4601 Gillis in Austin (TX)
A733904,Del Valle (TX)
A673888,7113 Dagon Dr in Austin (TX)
A706452,7209 Antoine Cir in Austin (TX)
A688608,2514 West Parmer Lane in Austin (TX)
A742676,Austin (TX)
A707912,Teal St And Tillery St in Austin (TX)
A669823,3201 Esperanza Crossing in Austin (TX)
A702863,10516 Jones Road in Manor (TX)
A665744,E 7Th St And Pleasant Valley in Austin (TX)
A672008,907 W Slaughter Ln in Austin (TX)
A679608,Austin (TX)
A718576,Austin (TX)
A669053,1088 Park Plaza in Austin (TX)
A743237,W Parmer Lane And Metric Blvd in Austin (TX)
A672065,1706 Crazyhorse Pass in Austin (TX)
A732853,21306 Dodge Trl in Lago Vista (TX)
A688626,Robert T Martinez And Chalmers in Austin (TX)
A688877,4612 Glissman in Austin (TX)
A696352,Amber Pass And Turtle Creek Blvd in Austin (TX)
A669227,1414 Gracy in Austin (TX)
A695049,Mesa Dr & Steck Ave in Austin (TX)
A670007,1520 Darjeeling Dr in Austin (TX)
A703556,7900 Hammermill in Austin (TX)
A719759,7207 A Tumble Weed Dr in Austin (TX)
A707525,5605 Nuckols Crossing in Austin (TX)
A732632,11720 Dunfriesln in Austin (TX)
A527215,Bouldin Ave & Monroe St W in Austin (TX)
A699782,5200 Knight Cir in Austin (TX)
A689090,12166 Metric Blvd in Austin (TX)
A737243,Austin (TX)
A731470,Wickfield Ln And Trotwood Dr in Austin (TX)
A683594,Travis (TX)
A714622,Austin (TX)
A733906,1904 Bench Mark Dr in Austin (TX)
A680683,11215 Prairie Dove in Austin (TX)
A696024,Lady Bug Lane And Spring Valle in Austin (TX)
A744212,Austin (TX)
A741560,Weiss Ln And Aventura Ave in Travis (TX)
A670589,Austin (TX)
A684171,10203 Longhorn Skyway in Travis (TX)
A730982,12521 Harris Branch Pkwy in Manor (TX)
A734281,12621 Hymeadow in Austin (TX)
A706748,2900 N Fm 973 in Austin (TX)
A724835,Caldwell Ln And Lessman Ln in Del Valle (TX)
A726974,600 River St in Austin (TX)
A676665,303 E. Wild Senna in Austin (TX)
A705701,5015 S Ih 35 Rd in Austin (TX)
A665985,Austin (TX)
A722575,Rocking Chair Rd And Table Top Trail in Austin (TX)
A676551,3609 Las Colinan in Austin (TX)
A692807,2632 Century Park Blvd in Austin (TX)
A703256,5720 Mcneil in Travis (TX)
A676287,Wickersham & Riverside in Austin (TX)
A732857,6121 Saddler Ln in Austin (TX)
A725102,7905 San Felipe in Austin (TX)
A673550,Boxer in Austin (TX)
A735151,739 W. William Cannon in Austin (TX)
A701366,Burleson And 973 in Del Valle (TX)
A713899,Ben White Blvd And Congress in Austin (TX)
A713899,Ben White Blvd And Congress in Austin (TX)
A713899,Mountain Quail Rd & Rutland Dr in Austin (TX)
A713899,Mountain Quail Rd & Rutland Dr in Austin (TX)
A695234,1600 Wickersham #2076 in Austin (TX)
A675511,Austin (TX)
A671001,1116 Omega Ave in Austin (TX)
A734264,10000 Research Blvd in Austin (TX)
A684676,615 Cardinal Ln in Austin (TX)
A720162,5900 Signal Pt in Austin (TX)
A744736,Austin (TX)
A665914,23211 Windy Valley Rd in Travis (TX)
A730363,Dittmar & Manchaca in Austin (TX)
A710256,Bennet And 52Nd in Austin (TX)
A669525,15436 Fm 1825 in Travis (TX)
A712045,2816 E 12Th St in Austin (TX)
A682853,Blake Manor Rd & Briar Creek Loop in Manor (TX)
A733022,Peterson Rd in Del Valle (TX)
A732108,Austin (TX)
A685023,Springdale Rd And Glomar Ave in Austin (TX)
A675386,13343 N. Hwy 183 in Austin (TX)
A693168,3101 Davis Ln in Austin (TX)
A718932,8507 Georgian Dr #B in Austin (TX)
A741116,Austin (TX)
A715377,701 Woodward St in Austin (TX)
A720259,Austin (TX)
A720259,Austin (TX)
A720259,6516 Ross Rd in Travis (TX)
A720259,6516 Ross Rd in Travis (TX)
A695270,Austin (TX)
A695270,Austin (TX)
A695270,4606 Senda Ln in Travis (TX)
A695270,4606 Senda Ln in Travis (TX)
A736003,1601 E Slaughter Ln in Austin (TX)
A666787,Austin (TX)
A727156,19304 Blake Manor Rd in Travis (TX)
A739750,2805 N. Pace Bend Park in Travis (TX)
A679927,9808 Oak Run Dr in Austin (TX)
A721239,1647 Rutland Dr in Austin (TX)
A682752,14811 Chicadee Circle in Travis (TX)
A667187,3202 Stardust Dr in Austin (TX)
A711300,1801 Wells Branch Pkwy in Austin (TX)
A673206,Austin (TX)
A735442,Austin (TX)
A683096,5013 Helfin in Austin (TX)
A702253,8108 N Fm 973 in Austin (TX)
A687295,400 Grove Blvd in Austin (TX)
A714509,6505 Virgo Ln in Austin (TX)
A595090,Austin (TX)
A595090,Austin (TX)
A595090,Outside Jurisdiction
A595090,Outside Jurisdiction
A715732,Lanshire Dr in Austin (TX)
A691492,6118 Fairway St#135 in Austin (TX)
A684875,414 Thompson Lane in Austin (TX)
A737043,1773 W Wells Branch Unit 1123 in Austin (TX)
A716594,20906 Delorio St in Travis (TX)
A707851,9725 Lake Creek Pkwy in Austin (TX)
A669409,3101 Wells Branch Pkwy in Austin (TX)
A742163,2408 Thrasher Ln in Austin (TX)
A742163,6510 Carson Ridge in Austin (TX)
A718545,12501 W Cowpath in Austin (TX)
A734987,2443 E State Hwy 71 Service Rd in Del Valle (TX)
A705344,1401 E Rundberg in Austin (TX)
A719667,5900 Wideleaf in Austin (TX)
A681558,1800 Patton Ln. in Austin (TX)
A718353,Marie Lane And Maxa Drive in Manor (TX)
A664456,St. Johns/Bennett Avenue in Austin (TX)
A667281,Black Locust And Gravesend in Austin (TX)
A698045,East Oltorf St And Burton Dr in Austin (TX)
A696877,18704 Dry Lake Ln in Pflugerville (TX)
A703645,2406 Rosewood Ave in Austin (TX)
A712644,Austin (TX)
A723570,5709 Pecanwood in Austin (TX)
A695244,Metric & Braker in Austin (TX)
A729034,22208 Ann Showers in Travis (TX)
A722729,6201 Davis Lane in Austin (TX)
A708393,2104 E Cesar Chavez St in Austin (TX)
A742265,1120 S Lamar Blvd in Austin (TX)
A741787,N Interstate 35 Frontage Rd And E Braker Ln in Austin (TX)
A744010,Austin (TX)
A655902,7212 Crestone in Austin (TX)
A675645,Oltorf And Wilson in Austin (TX)
A744147,N Hearsey Dr And Cottonwood St in Austin (TX)
A737123,7201 Levander Loop in Austin (TX)
A668317,304 Park Ln in Austin (TX)
A717772,Austin (TX)
A704665,Chicon St And E Cesar Chavez St in Austin (TX)
A687887,Austin (TX)
A694849,6912 Shannon Dr in Austin (TX)
A702540,2504 Huntwick Dr in Austin (TX)
A697812,Austin (TX)
A728884,8411 Millway Dr in Austin (TX)
A688769,8307 Fort Sumter Rd in Austin (TX)
A741192,Davis Lane in Austin (TX)
A727414,Austin (TX)
A727414,19020 Keeli Lane in Pflugerville (TX)
A676942,6Th St And Trinity in Austin (TX)
A690163,10014 Childress Dr in Austin (TX)
A703752,E Howard Ln And Cantarra Dr in Pflugerville (TX)
A678078,4805 Russet Hill Dr in Austin (TX)
A705101,408 Ralph Alanedo in Austin (TX)
A700945,8105 Linden in Travis (TX)
A737897,8128 N Ih 35 in Austin (TX)
A734672,Mckenzie And 183 in Travis (TX)
A682052,8409 Jamestown Dr in Austin (TX)
A705607,2200 S Pleasant Valley in Austin (TX)
A706754,1207 Southport Dr in Austin (TX)
A673294,1500 S Pleasant Valley Rd in Austin (TX)
A725790,1701 Congress Ave in Austin (TX)
A667408,2000 Old Bee Caves Rd in Austin (TX)
A728613,Hwy 183 And Levander Loop in Austin (TX)
A744493,9503 Dallum Dr in Austin (TX)
A715572,Wm Cannon And Ih 35 in Austin (TX)
A698912,Citation Ave And Ponder Ln in Austin (TX)
A679949,4905 Prock Ln in Austin (TX)
A732667,18024 Aleppo Pine Trl in Travis (TX)
A688385,Murilands And Ih 35 in Austin (TX)
A707765,Austin (TX)
A726290,5521 Alomar Dr in Austin (TX)
A685066,12010 Ranch Road 620 N in Austin (TX)
A727106,6314 El Mirando Street in Austin (TX)
A702861,400 Grove Blvd in Austin (TX)
A673202,6405 Ponca St in Austin (TX)
A733581,Lake Creek &Pond Springs in Austin (TX)
A718860,Austin (TX)
A718860,Austin (TX)
A718860,Prospect And 8Th St in Austin (TX)
A718860,Prospect And 8Th St in Austin (TX)
A714220,9301 Hog Eye Rd in Austin (TX)
A728175,11405 Oakwood in Austin (TX)
A675256,Austin (TX)
A707641,Austin (TX)
A704062,2425 E Riverside Dr in Austin (TX)
A678185,Atkinson And Camina Lacosta in Austin (TX)
A703687,5211 Eilers Avenue in Austin (TX)
A723266,Berkman And Ridgemont in Austin (TX)
A745029,Crystalbrook & Brook Valley in Austin (TX)
A676714,Grove St in Austin (TX)
A703083,9501 N 620 # 5108 in Austin (TX)
A699587,Manchaca in Austin (TX)
A735974,Carpenter Ave And N Lamar Blvd in Austin (TX)
A694853,Montopolis Dr in Austin (TX)
A705508,1804 Victoria in Austin (TX)
A688929,8900 N Ih35 in Austin (TX)
A680775,1900 Scofield Ridge Pkwy #4702 in Austin (TX)
A704302,E 2Nd St And Pleasant Valley in Austin (TX)
A737354,4713 Candletree in Austin (TX)
A705505,1804 Victoria in Austin (TX)
A744459,10212 Manchaca Rd in Austin (TX)
A733961,1608 E 3Rd St in Austin (TX)
A708469,Comal And East 8Th Street in Austin (TX)
A711724,1054 Springdale Rd in Austin (TX)
A741483,N Ih 35 Frontage Rd And Berrywood Dr in Austin (TX)
A714180,19913 Wearyall Hill Ln in Pflugerville (TX)
A715786,1101 Picadilly Dr in Travis (TX)
A687170,1401 E Runderberg Ln in Austin (TX)
A702614,Braker Lane @ Renel Dr. in Austin (TX)
A702614,Braker Lane @ Renel Dr. in Austin (TX)
A702614,Gracy Farms & Walsh Charlton in Austin (TX)
A702614,Gracy Farms & Walsh Charlton in Austin (TX)
A734641,505 Barton Springs in Austin (TX)
A690024,12508 Esplanade in Austin (TX)
A731222,124 W Anderson Ln in Austin (TX)
A680711,Onion Creek in Austin (TX)
A720143,4906 Sara Dr in Austin (TX)
A671198,Pleasent Valley And 5Th St in Austin (TX)
A670075,1101 E Parmer Ln #207 in Travis (TX)
A674952,5517 Avenue H in Austin (TX)
A318500,Austin (TX)
A685620,7200 Easy Wind Dr in Austin (TX)
A704799,6514 Pevensey Dr in Austin (TX)
A680666,Barwood Park/ Ih 35 in Austin (TX)
A721686,9512 China Rose in Austin (TX)
A738882,Manor Rd & E 51St St in Austin (TX)
A680558,Montopolis And Riverside in Austin (TX)
A682810,11414 Ptarmigan in Austin (TX)
A687433,13500 Lazyridge Dr in Pflugerville (TX)
A730141,7406 Albert Rd in Austin (TX)
A702299,10102 Woodland Village Dr. in Austin (TX)
A695773,Austin (TX)
A664510,10303 Georgian Dr in Austin (TX)
A715027,1630 Fm 620 in Austin (TX)
A697423,7401 Annette Cove in Austin (TX)
A580685,14707 Noya Dr in Travis (TX)
A704984,9300 Northgate Blvd in Austin (TX)
A691855,Wells Branch in Pflugerville (TX)
A733643,Outside Jurisdiction
A690212,1601 Montopolis Dr 218 in Austin (TX)
A672419,706 Jetta Ct. in Austin (TX)
A665169,2206 Blue Meadow Dr. in Austin (TX)
A671933,7400 Poinsetta in Austin (TX)
A737104,2545 Brockton Dr in Austin (TX)
A689488,2803 Loyola Lane in Austin (TX)
A713903,500 E Cesar Chavez St in Austin (TX)
A391512,6000 Tara Dr in Austin (TX)
A443790,1009 W Dittmar Rd in Austin (TX)
A672845,9160 Research Blvd in Austin (TX)
A672845,9160 Research Blvd in Austin (TX)
A672845,Pflugerville (TX)
A672845,Pflugerville (TX)
A677634,Harris Branch Pkwy & St Merryn Rd in Austin (TX)
A739693,Travis (TX)
A721007,Old Lockhart Rd in Creedmoor (TX)
A715130,S I 35 And Rundberg in Austin (TX)
A727814,Jollyville Rd And Morado Cir in Austin (TX)
A717001,7807 Linden Rd in Travis (TX)
A737442,6448 E 290 Hwy in Austin (TX)
A736063,S Ih 35 Frontage Rd And E William Cannon Dr in Austin (TX)
A708764,Hearsey Dr And Cottonwood St in Austin (TX)
A686599,Bluff Springs Rd & Brandt Rd in Austin (TX)
A699910,812 And Hwy 183 in Austin (TX)
A679846,101 W Louis Henna Blvd in Austin (TX)
A666656,Austin (TX)
A743853,Austin (TX)
A696144,Austin (TX)
A680780,Austin (TX)
A711973,1701 Briarcliff Blvd in Austin (TX)
A691490,Austin (TX)
A691490,Austin (TX)
A691490,6118 Fairway St#135 in Austin (TX)
A691490,6118 Fairway St#135 in Austin (TX)
A674156,Red River St And E 41St St in Austin (TX)
A735091,Austin (TX)
A744308,Ranch Rd 620 And Hudson Bend Rd in Travis (TX)
A698190,Brenham & Cutback in Manor (TX)
A681004,7239 Ellington in Austin (TX)
A676303,3006 Rivercrest Dr in Austin (TX)
A706859,7215 Ellington Cir in Austin (TX)
A741629,6300 Sierra Vista Dr in Travis (TX)
A703773,Austin High School in Austin (TX)
A703773,Austin High School in Austin (TX)
A703773,2101 Jesse E Segovia in Austin (TX)
A703773,2101 Jesse E Segovia in Austin (TX)
A710664,Shropshire & Baronets in Austin (TX)
A681491,4501 E Riverside Dr in Austin (TX)
A681491,4501 E Riverside Dr in Austin (TX)
A681491,Harmon Ave & Concordia Ave in Austin (TX)
A681491,Harmon Ave & Concordia Ave in Austin (TX)
A740284,25212 Lakeview Dr in Travis (TX)
A692234,Hwy 71 And 183 in Austin (TX)
A664310,Austin (TX)
A664310,Austin (TX)
A664310,1156 W Cesar Chavez in Austin (TX)
A664310,1156 W Cesar Chavez in Austin (TX)
A661470,10504 Lake Creek Pkwy in Austin (TX)
A686770,16612 Brayton Park Dr. in Austin (TX)
A689066,Travis (TX)
A700335,8509 Farm To Market 969 in Austin (TX)
A666124,Lbj And Lazy Creek Dr in Austin (TX)
A698077,2601 Scofield Ridge Parkway in Austin (TX)
A674749,11504 Hunters Ln in Austin (TX)
A698706,Elroy Rd And Ross Rd in Travis (TX)
A669144,Austin (TX)
A635138,Austin (TX)
A682743,14811 Chicadee Circle in Travis (TX)
A682664,5300 Palo Blanco Ln in Austin (TX)
A712452,Travis (TX)
A730842,13104 Wild Turkey in Travis (TX)
A734735,12034 Research in Austin (TX)
A706321,12151 Hunters Chase Dr in Austin (TX)
A715889,1806 Quanah Parker in Travis (TX)
A707175,9034 North Ih-35 in Austin (TX)
A702204,739 Cherrico in Austin (TX)
A700669,Cannonleague Dr & Bissel Ln in Austin (TX)
A738542,2921 Ellon Rd in Del Valle (TX)
A729046,912 N Bastrop in Austin (TX)
A719247,1000 Ellingson in Austin (TX)
A668552,Lago Vista (TX)
A723825,1156 West Cesar Chavez in Austin (TX)
A686945,14961 Swiss Dr in Del Valle (TX)
A686172,San Jose in Del Valle (TX)
A701292,4520 Bennett Ave in Austin (TX)
A627632,2109 Callingwood Dr in Austin (TX)
A741278,Austin (TX)
A741278,Austin (TX)
A741278,8528 Cornwall Dr in Austin (TX)
A741278,8528 Cornwall Dr in Austin (TX)
A668612,15436 1825 in Travis (TX)
A695315,10511 Brownie Dr in Austin (TX)
A738257,Travis (TX)
A683822,8305 Riverstone Dr in Austin (TX)
A668901,7000 Brook Valley Cir in Austin (TX)
A703343,1704 East 5Th in Austin (TX)
A693400,Manchaca/William Cannon in Austin (TX)
A680909,2214 Haskill St in Austin (TX)
A681934,E St Johns And Carver Ave in Austin (TX)
A565460,4434 Frontier Trail in Austin (TX)
A610613,14109 Fm969 in Travis (TX)
A714842,Austin (TX)
A677656,E Hwy 71 & Hwy 130 in Austin (TX)
A674417,Peyton Gin/ Galewood in Austin (TX)
A739484,8027 Coulver Rd in Austin (TX)
A713013,Hwy 183 And Techni Center in Austin (TX)
A712797,8501 Research Blvd in Austin (TX)
A698634,S 1St St & Lightsey Rd in Austin (TX)
A668266,2210 Delcrest in Austin (TX)
A704826,3017 Rasberry Rd in Austin (TX)
A695576,9001 Amberglen Blvd in Austin (TX)
A736970,2200 S Pleasant Vally Rd in Austin (TX)
A697680,19304 Blake Manor Rd in Manor (TX)
A665705,43 Rainey St in Austin (TX)
A709625,12621 Hymeadow Rd in Austin (TX)
A661638,Pleasant Valley And Oltorf in Austin (TX)
A682434,9410 Dallum in Austin (TX)
A693418,Austin (TX)
A671947,9209 Northgate Blvd in Austin (TX)
A692488,2402 Eagle Point in Lakeway (TX)
A718052,2509 E 11Th St in Austin (TX)
A684935,800 W 5Th St. #706 in Austin (TX)
A666852,3306 Hyclimb Circle in Austin (TX)
A674786,Eubank Dr/Rebecca Dr in Austin (TX)
A720713,8101 Croftwood Dr in Austin (TX)
A709248,1805 Airport Commerce Dr in Austin (TX)
A713372,363 Fantail Loop in Lakeway (TX)
A704413,8305 Forest Heights Ln in Austin (TX)
A727970,Thunder Creek Rd. & 183 in Austin (TX)
A735172,14500 Highsmith St in Austin (TX)
A733086,290 And Hwy 183 in Austin (TX)
A693556,Fm 973 And Hwy 71 in Travis (TX)
A736200,Dove Springs Dr And Flicker Ln in Austin (TX)
A670629,1200 Salina in Austin (TX)
A734326,8901 Creekmont Cv in Austin (TX)
A734326,8901 Creekmont Cv in Austin (TX)
A734326,7201 Levander Loop in Austin (TX)
A734326,7201 Levander Loop in Austin (TX)
A710912,Wimbledon Dr And Chimney Hill Blvd in Austin (TX)
A681852,1710 E Oltorf St #511 in Austin (TX)
A710682,600 River St in Austin (TX)
A724788,Austin (TX)
A702254,7007 #03 Guadalupe St in Austin (TX)
A729573,13312 Guarnere in Del Valle (TX)
A722485,Austin (TX)
A738268,4700 S Congress Ave in Austin (TX)
A738268,4700 S Congress Ave in Austin (TX)
A738268,3903 S Congress Ave in Austin (TX)
A738268,3903 S Congress Ave in Austin (TX)
A685768,Perry And Ventus in Austin (TX)
A681551,Elroy Rd in Del Valle (TX)
A703187,Grove And Riverside in Austin (TX)
A718092,6203 N Capital Of Texas Hwy in Austin (TX)
A745004,Austin (TX)
A539485,Austin (TX)
A667200,Austin (TX)
A410330,Del Valle (TX)
A670272,Sissinghurst And Lancret Hill Dr in Austin (TX)
A688512,5801 W Hwy 290 in Austin (TX)
A661949,Austin (TX)
A680265,12316 Fay Street in Manor (TX)
A719435,2509 Cecil Dr in Austin (TX)
A692607,4803 Mandoza St in Austin (TX)
A737414,6503 Navaro in Austin (TX)
A690600,4320 S Congress Ave in Austin (TX)
A693852,5270 E 71 in Travis (TX)
A732638,1005 Springdale in Austin (TX)
A744720,4606 Spicewood Springs Rd in Austin (TX)
A710408,8806 Redfield Ln in Austin (TX)
A734883,1831 Wells Branch Pkwy in Austin (TX)
A702576,S Congress And Barton Springs in Austin (TX)
A698319,1705 Astor Pl in Austin (TX)
A713379,Austin (TX)
A675367,1311 S Meadow Dr in Austin (TX)
A680704,3001 Rae Dell in Austin (TX)
A687163,2504 Huntwick Dr in Austin (TX)
A707134,1003 Stoneoak Ln in Austin (TX)
A686193,9110 Fm 812 in Austin (TX)
A709053,1138 Poquito in Austin (TX)
A710583,Round Mountain Rd And Nameless Rd in Leander (TX)
A735125,Turnersville And Toll Rd 45 in Travis (TX)
A675185,1127 Bolm Road in Austin (TX)
A676511,Tisdale in Travis (TX)
A737792,Bull Creek Road in Austin (TX)
A687062,6806 Branchwood Dr in Austin (TX)
A731406,Manor Expy And Blue Goose Rd in Austin (TX)
A741126,6300 S Congress Ave in Austin (TX)
A694631,Gattis School Rd & Red Bud Ln in Round Rock (TX)
A685250,7606 Blessing Ave in Austin (TX)
A639145,500 W Dittmar Rd in Austin (TX)
A663248,Austin (TX)
A685493,3522 E Martin Luther King Jr Blvd in Austin (TX)
A710872,10528 Channel Island Dr in Austin (TX)
A690062,1303 Cardinal Hill Cir in Austin (TX)
A711566,6236 Adair Dr in Austin (TX)
A675787,7814 Old Bee Caves Rd in Travis (TX)
A716709,W Dittmar Rd And S 1St St in Austin (TX)
A695599,South Trace Dr in Austin (TX)
A678960,N Mopac Expy & Us 183 in Austin (TX)
A674325,Austin (TX)
A735029,7206 Eganhill in Austin (TX)
A665010,Austin (TX)
A697309,Austin (TX)
A724213,W Slaughter in Austin (TX)
A728047,Del Valle (TX)
A735973,E William Cannon Dr And Meadow Lake Blvd in Austin (TX)
A735973,E William Cannon Dr And Meadow Lake Blvd in Austin (TX)
A735973,5600 E William Cannon Dr in Austin (TX)
A735973,5600 E William Cannon Dr in Austin (TX)
A710729,2317 S Pleasant Valley in Austin (TX)
A740161,10600 N Platt River Dr in Austin (TX)
A664374,1307 Zachary'S Way in Austin (TX)
A714563,S Pleasant Valley Rd And E Stassney Ln in Austin (TX)
A704718,811 West Johanna in Austin (TX)
A704824,4900 Mueller Blvd in Austin (TX)
A705605,2200 S Pleasant Valley in Austin (TX)
A698313,Austin (TX)
A705495,Airport Blvd & Manor Rd in Austin (TX)
A696861,255 Mallet Court in Austin (TX)
A706799,12815 Shops Parkway in Bee Cave (TX)
A674869,2113 W Wells Branch in Travis (TX)
A684997,Austin (TX)
A727301,Austin (TX)
A706668,805 W Annie in Austin (TX)
A686022,12901 N Ih 35 #1100 in Austin (TX)
A672118,12151 N Interstate Highway 35 in Austin (TX)
A720486,1100 E Oltorf St in Austin (TX)
A711707,Austin (TX)
A665311,Austin (TX)
A666916,3611 Pace Bend Rd S in Austin (TX)
A688988,Austin (TX)
A666592,2206 Blue Meadow in Austin (TX)
A666592,2206 Blue Meadow in Austin (TX)
A666592,Drusilla'S And Maxine'S Cove in Austin (TX)
